id,description,length,n_runs,mean_run_length,longest_run,run_length_entropy,run_length_gini,overall_durfee,count_A,freq_A,runs_A,mean_run_A,max_run_A,durfee_A,entropy_run_lengths_A,count_C,freq_C,runs_C,mean_run_C,max_run_C,durfee_C,entropy_run_lengths_C,count_G,freq_G,runs_G,mean_run_G,max_run_G,durfee_G,entropy_run_lengths_G,count_T,freq_T,runs_T,mean_run_T,max_run_T,durfee_T,entropy_run_lengths_T,transition_AC,transition_AG,transition_AT,transition_CA,transition_CG,transition_CT,transition_GA,transition_GC,transition_GT,transition_TA,transition_TC,transition_TG
NC_139361.1,"NC_139361.1 Killamcar virus 1 isolate PP32, complete genome",12008,8576,1.400186567164179,8,1.208340883531225,0.22257615725088753,7,3779,0.3147068620919387,2547,1.4837063211621515,8,7,1.3477909101387244,2245,0.1869586942038641,1767,1.2705149971703453,5,4,0.9476945372963603,2686,0.2236842105263158,2027,1.3251110014800198,6,5,1.0641994318824548,3298,0.2746502331778814,2235,1.4756152125279642,6,5,1.3330390875637967,0.07253644314868804,0.10099125364431487,0.12338192419825073,0.10717201166180758,0.028221574344023323,0.07067055393586005,0.1252478134110787,0.04454810495626822,0.06658892128279884,0.0646064139941691,0.08897959183673469,0.10705539358600583
NC_116599.1,"NC_116599.1 Tupavirus incomtus strain SB8301, complete genome",11468,8320,1.3783653846153847,8,1.1678151336268672,0.21578332098011854,7,2965,0.25854551796302755,2195,1.3507972665148065,7,7,1.1069165128560239,2882,0.25130798744332056,2064,1.3963178294573644,6,5,1.2004146320352775,2808,0.24485524938960587,1984,1.4153225806451613,8,5,1.2342771539894861,2813,0.24529124520404605,2077,1.354357246027925,7,5,1.12226640994782,0.08426493568938574,0.094963336939536,0.08462555595624474,0.08943382618103138,0.0576992426974396,0.1009736747205193,0.12092799615338382,0.05361221300637096,0.06394999398966222,0.05349200625075129,0.11022959490323356,0.0858276235124414
NC_115547.1,"NC_115547.1 Pepper whitefly borne vein yellow virus isolate PeWBVYV1, complete genome",5925,4300,1.377906976744186,11,1.1641297704931077,0.21525624570699642,5,1632,0.27544303797468356,1124,1.4519572953736655,5,5,1.2917793881215363,1451,0.2448945147679325,1053,1.3779677113010447,11,5,1.152773695567673,1477,0.24928270042194092,1107,1.3342366757000903,5,4,1.072663695046397,1365,0.23037974683544304,1016,1.343503937007874,5,4,1.0921441510900236,0.08071644568504303,0.1060711793440335,0.07466852756454989,0.08862526168876483,0.06722493603163526,0.08909048615957199,0.1072342405210514,0.07769248662479647,0.07257501744591766,0.0653640381484066,0.08653175157013258,0.08420562921609677
NC_117424.1,"NC_117424.1 Mimosa mosaic virus isolate BRPA, complete genome",4587,3416,1.3427985948477752,6,1.0973433303115152,0.19924377721582576,5,1119,0.24395029431000653,828,1.3514492753623188,4,4,1.1080821691465839,1069,0.2330499236974057,789,1.3548795944233207,6,4,1.1171054124144064,1220,0.2659690429474602,936,1.3034188034188035,5,4,1.0154141801541854,1179,0.2570307390451275,863,1.366164542294322,4,4,1.134210223275836,0.06412884333821377,0.10043923865300146,0.07789165446559297,0.0746705710102489,0.06822840409956075,0.08814055636896047,0.09838945827232796,0.0890190336749634,0.08667642752562225,0.06910688140556369,0.07789165446559297,0.1054172767203514
NC_115477.1,"NC_115477.1 Zucchini aphid-borne yellows virus isolate XJ5, complete genome",5792,4113,1.4082178458546073,8,1.2193439220463587,0.22233547651765795,5,1625,0.2805593922651934,1087,1.4949402023919043,5,4,1.3557661484921832,1376,0.23756906077348067,1000,1.376,8,5,1.1583678193097944,1382,0.23860497237569062,1037,1.3326904532304724,5,4,1.0772162321897993,1409,0.24326657458563536,989,1.4246713852376138,5,5,1.248082636734498,0.08365758754863813,0.0933852140077821,0.08730544747081712,0.0933852140077821,0.06760700389105058,0.08219844357976654,0.10651750972762646,0.07465953307392996,0.07101167315175097,0.06444552529182879,0.08487354085603113,0.0909533073929961
NC_115422.1,"NC_115422.1 Ullucus polerovirus 1 strain Site 2, complete genome",5686,4108,1.38412852969815,6,1.1782533787300584,0.2153930578564478,5,1519,0.2671473795286669,1073,1.4156570363466916,5,4,1.2309945299626783,1401,0.24639465353499823,1024,1.3681640625,6,5,1.1470999667523722,1402,0.2465705240942666,1052,1.332699619771863,6,4,1.0752447039242738,1364,0.23988744284206823,959,1.4223149113660063,5,5,1.2443710417440523,0.07937667397126856,0.09617725833942051,0.08546384222059898,0.09812515217920623,0.07353299245191137,0.07767226686145605,0.10640370099829559,0.07937667397126856,0.07036766496225956,0.05648892135378622,0.09057706355003653,0.08643778914049184
NC_117431.1,"NC_117431.1 Triticum yellow stripe virus isolate SD, complete genome",5595,4078,1.3719960765080923,10,1.1514424325033505,0.21145776219834755,5,1409,0.25183199285075963,989,1.4246713852376138,4,4,1.2364442653099579,1484,0.265236818588025,1103,1.3454215775158658,10,5,1.0956030039563958,1341,0.23967828418230563,1006,1.3330019880715707,5,4,1.0764182431809033,1361,0.24325290437890973,980,1.3887755102040817,5,4,1.1793683844307992,0.0848663232769193,0.082168260976208,0.0755457444199166,0.09590385087073829,0.082168260976208,0.09246995339710572,0.09271523178807947,0.08167770419426049,0.07211184694628403,0.053961246014226145,0.10399803777287221,0.08241353936718175
NC_117028.1,"NC_117028.1 Tobacco polerovirus 2 isolate YKMPL, complete genome",5912,4279,1.3816312222481888,6,1.1739138506099283,0.2167696915514956,5,1684,0.2848443843031123,1147,1.4681778552746294,5,5,1.3168270675687543,1436,0.2428958051420839,1054,1.362428842504744,6,5,1.1290267966741923,1436,0.2428958051420839,1084,1.3247232472324724,6,4,1.0584721011841787,1356,0.2293640054127199,994,1.364185110663984,5,4,1.1311325538803976,0.07994389901823282,0.10822814399251987,0.07994389901823282,0.0986442262739598,0.05913978494623656,0.08835904628330996,0.10682561944834035,0.08251519401589527,0.06404862085086489,0.06264609630668537,0.08391771856007481,0.0857877512856475
NC_139356.1,"NC_139356.1 Tobacco polerovirus 1 isolate YBSh, complete genome",5722,4106,1.3935703848027277,7,1.1941044710618491,0.21712643605754733,5,1657,0.2895840615169521,1111,1.4914491449144915,5,5,1.3551380119028864,1384,0.24187347081440055,1025,1.3502439024390245,7,5,1.11057267762851,1362,0.23802866130723524,1008,1.3511904761904763,5,5,1.1072941281841877,1319,0.23051380636141208,962,1.3711018711018712,5,4,1.1523847900428945,0.08550548112058465,0.10377588306942753,0.08136419001218027,0.10669914738124239,0.057003654080389765,0.08599269183922047,0.10060901339829477,0.0779537149817296,0.06699147381242387,0.06333739342265529,0.08623629719853837,0.08453105968331304
NC_139355.1,"NC_139355.1 Torilis crimson leaf virus isolate RL5 genome assembly, complete genome: monopartite",5756,4085,1.4090575275397796,9,1.2197278294763734,0.2223297832797324,5,1651,0.28683113273106325,1087,1.5188592456301748,4,4,1.37939200665196,1410,0.24496177901320362,1037,1.3596914175506267,9,5,1.125178701072208,1325,0.23019457956914524,989,1.339737108190091,5,4,1.077845208200344,1370,0.2380125086865879,972,1.4094650205761317,5,4,1.2129200884119302,0.0910871694417238,0.08986287952987268,0.08521057786483839,0.0940254652301665,0.06660137120470128,0.09329089128305583,0.10700293829578844,0.07566111655239961,0.05950048971596474,0.0648873653281097,0.0871694417238002,0.08570029382957885
NC_116890.1,"NC_116890.1 TPA: Trachyspermum ammi polerovirus isolate Tra amm, complete genome",5704,4043,1.4108335394509028,13,1.2243694358418389,0.22425848843030005,5,1622,0.28436185133239833,1063,1.5258701787394167,5,4,1.4046316957287777,1362,0.23877980364656382,1004,1.3565737051792828,13,5,1.1086650209870854,1357,0.23790322580645162,1011,1.3422354104846685,5,4,1.092238098545593,1363,0.23895511921458626,965,1.4124352331606218,5,4,1.2257741217064277,0.08609599208312717,0.0900544285007422,0.08683819891142998,0.0917862444334488,0.07372587827808016,0.08287976249381494,0.10539336961900049,0.07545769421078674,0.06902523503216229,0.06556160316674914,0.08683819891142998,0.08634339435922811
NC_115511.1,"NC_115511.1 Siratro latent polerovirus isolate 5271, complete genome",6090,4339,1.4035492048859184,13,1.211680486229064,0.22324644808929284,5,1585,0.2602627257799672,1073,1.4771668219944083,5,4,1.329404694879443,1520,0.24958949096880131,1089,1.3957759412304866,13,5,1.1896881261087635,1553,0.255008210180624,1131,1.3731211317418215,6,5,1.1555555638377861,1432,0.23513957307060757,1046,1.3690248565965584,5,5,1.147009588536685,0.07976025818349469,0.08828953434762564,0.0792992162286768,0.0896726602120793,0.07422775472568004,0.08690640848317197,0.10189027201475334,0.08390963577685569,0.07491931765790687,0.05555555555555555,0.08736745043798985,0.09820193637621023
NC_117245.1,"NC_117245.1 Soybean chlorotic leafroll virus, complete genome",5822,4136,1.4076402321083172,17,1.2117171275747334,0.22403823089501773,6,1589,0.2729302645139127,1073,1.4808946877912395,17,4,1.314395618680166,1381,0.23720371006526966,999,1.3823823823823824,13,5,1.163307851077383,1456,0.25008588114050156,1065,1.3671361502347419,6,5,1.1417852811089901,1396,0.23978014428031605,999,1.3973973973973974,15,5,1.1845044124470445,0.07908101571946796,0.09673518742442563,0.08367593712212817,0.08972188633615477,0.06626360338573156,0.08536880290205562,0.11027811366384523,0.07472793228536881,0.07255139056831923,0.059492140266021766,0.08778718258766627,0.094316807738815
NC_117050.1,"NC_117050.1 Pterostylis polerovirus strain 13365, complete genome",5757,4106,1.4020944958597175,8,1.2087846287846915,0.2209978643927919,5,1492,0.25916275838110125,1025,1.455609756097561,5,4,1.2939579418859835,1397,0.24266110821608478,998,1.3997995991983967,8,5,1.1980799371756135,1406,0.24422442244224424,1047,1.3428844317096467,5,4,1.096330177090858,1462,0.25395171096056973,1036,1.4111969111969112,4,4,1.2150797647808917,0.07576126674786846,0.08501827040194884,0.08891595615103533,0.08453105968331304,0.06942752740560293,0.08915956151035323,0.10182704019488428,0.07892813641900122,0.07429963459196103,0.06309378806333739,0.08842874543239951,0.10060901339829477
NC_115668.1,"NC_115668.1 Persimmon polerovirus LuVa2 RNA, complete genome",5559,4018,1.3835241413638626,7,1.177177350527233,0.21550374457234223,5,1422,0.2558014031300594,986,1.4421906693711968,5,4,1.2761540514395069,1315,0.23655333693110273,1012,1.2994071146245059,5,4,1.0095795391759734,1472,0.2647958265875157,1065,1.3821596244131455,7,4,1.1688573306784718,1350,0.24284943335132217,955,1.4136125654450262,5,5,1.2271516818011254,0.07393577296489919,0.1010704505850137,0.07045058501369181,0.0948469006721434,0.06696539706248444,0.09011700273836196,0.10156833457804332,0.08638287279063978,0.07717201891959173,0.04904157331341797,0.09136171272093602,0.0970873786407767
NC_116587.1,"NC_116587.1 Pod pepper vein yellows virus isolate YN, complete genome",6015,4381,1.3729742068021,8,1.1567398789922105,0.2142389593997962,5,1693,0.2814630091438072,1157,1.463267070008643,5,5,1.3088777183460991,1477,0.2455527847049044,1077,1.371402042711235,8,5,1.144560057786785,1473,0.24488778054862842,1112,1.3246402877697843,6,4,1.0545072856424225,1372,0.22809642560266002,1035,1.3256038647342996,5,4,1.0631397864103218,0.07579908675799087,0.10890410958904109,0.07945205479452055,0.09360730593607305,0.06324200913242009,0.08904109589041095,0.10730593607305935,0.07876712328767123,0.06780821917808219,0.06301369863013699,0.091324200913242,0.0817351598173516
NC_131370.1,"NC_131370.1 TPA: Paspalum notatum polerovirus isolate Pas not, complete genome",5561,4042,1.375804057397328,7,1.161069398702947,0.21255396826399586,5,1483,0.26667865491818016,1010,1.4683168316831683,5,4,1.3181135791198306,1452,0.26110411796439487,1090,1.3321100917431192,7,5,1.071752608503042,1315,0.23646826110411798,999,1.3163163163163163,5,4,1.0390754691359132,1311,0.23574896601330697,943,1.3902439024390243,5,4,1.183800475586547,0.0923038851769364,0.08586983419945558,0.07176441474882454,0.10244988864142539,0.0767136847315021,0.09057164068299926,0.09799554565701558,0.0779510022271715,0.07102202425142291,0.049245236327641675,0.09948032665181886,0.08463251670378619
NC_116889.1,"NC_116889.1 Piper methysticum polerovirus isolate Pip met, complete genome",5744,4152,1.3834296724470134,8,1.1768403001685026,0.2159048597581592,6,1363,0.23729108635097493,991,1.3753784056508578,4,4,1.1527063797945523,1502,0.2614902506963788,1088,1.380514705882353,8,6,1.1609351229850702,1491,0.25957520891364905,1065,1.4,5,5,1.2032474061576615,1388,0.2416434540389972,1008,1.376984126984127,5,4,1.1623739465260805,0.08142616237051313,0.08528065526379186,0.07203083594314623,0.08359431462298242,0.07925801011804384,0.09901228619609732,0.10479402553601541,0.0799807275355336,0.07178993013731631,0.05034931341845338,0.10069862683690677,0.09178511202119971
NC_116799.1,"NC_116799.1 Plantago asiatica virus A, complete genome",5881,4250,1.383764705882353,6,1.1768027624002675,0.2155888254298488,5,1717,0.2919571501445332,1161,1.4788975021533162,5,5,1.334880486260849,1442,0.24519639517088931,1084,1.330258302583026,6,5,1.0739048577583092,1421,0.24162557388199285,1043,1.3624161073825503,5,4,1.135084810819939,1301,0.2212208808025846,962,1.3523908523908523,5,4,1.114780882956616,0.09178630265944929,0.09814073899741116,0.08331372087550011,0.10661332078136032,0.06754530477759473,0.08096022593551423,0.10543657331136738,0.07790068251353259,0.062132266415627205,0.060955518945634266,0.08543186632148742,0.0797834784655213
NC_115371.1,"NC_115371.1 Panicum distortion mosaic virus Uiseong genomic RNA, complete genome",5808,4280,1.3570093457943926,8,1.1252073938656744,0.20637752310702617,5,1516,0.2610192837465565,1089,1.3921028466483012,5,4,1.186972144332691,1560,0.26859504132231404,1166,1.3379073756432247,5,4,1.0858609016670844,1434,0.246900826446281,1057,1.3566698202459793,8,4,1.1234429499249172,1298,0.22348484848484848,968,1.3409090909090908,5,4,1.0938881039425576,0.08646880112175742,0.0927786866090208,0.07525122692217807,0.10773545220845993,0.07758822154709044,0.08716989950923112,0.09254498714652956,0.09067539144659967,0.0637999532601075,0.05398457583547558,0.0953493806964244,0.0766534236971255
NC_115733.1,"NC_115733.1 Ornithogalum virus 5, complete genome",5855,4236,1.3822001888574127,10,1.171520543056445,0.21486437666973912,5,1356,0.23159692570452606,981,1.382262996941896,5,4,1.1633228012230377,1576,0.26917164816396244,1134,1.3897707231040564,10,5,1.1791326924413714,1446,0.24696840307429546,1083,1.335180055401662,5,4,1.0829409080675438,1477,0.25226302305721604,1038,1.4229287090558767,5,4,1.243169869530245,0.07485242030696576,0.08406139315230224,0.07272727272727272,0.08783943329397875,0.08429752066115702,0.09563164108618655,0.09610389610389611,0.08288075560802834,0.07674144037780402,0.047461629279811096,0.11003541912632822,0.08736717827626919
NC_116528.1,"NC_116528.1 Miscanthus yellow fleck virus isolate PGQP1, complete genome",5861,4251,1.3787344154316632,6,1.1669062014062836,0.21495870518096427,5,1668,0.28459307285446167,1145,1.456768558951965,5,5,1.2993778551852944,1453,0.2479099129841324,1095,1.3269406392694063,5,4,1.0666326881342707,1364,0.23272479099129842,1019,1.338567222767419,6,4,1.090139018002971,1376,0.23477222317010749,992,1.3870967741935485,5,4,1.1737682455589284,0.09623529411764706,0.09176470588235294,0.08141176470588235,0.11270588235294117,0.06376470588235295,0.0811764705882353,0.10094117647058823,0.068,0.0708235294117647,0.05552941176470588,0.09341176470588235,0.08423529411764706
NC_117310.1,"NC_117310.1 Mallotus japonicus virus A isolate MjA, complete genome",6217,4393,1.4152060095606647,5,1.2300773540889647,0.22524457933701458,5,1774,0.28534663020749557,1164,1.5240549828178693,5,4,1.3981094572287593,1382,0.22229371079298696,1057,1.3074739829706716,5,4,1.0260263845466306,1458,0.23451825639375906,1080,1.35,5,4,1.1106295527784082,1603,0.2578414026057584,1092,1.4679487179487178,5,5,1.3198846736633185,0.07331511839708561,0.09927140255009108,0.0924408014571949,0.09608378870673953,0.057832422586520944,0.08674863387978142,0.10109289617486339,0.07536429872495447,0.06944444444444445,0.06762295081967214,0.09198542805100182,0.08879781420765027
NC_116888.1,"NC_116888.1 TPA: Kalanchoe marnieriana polerovirus isolate Kal mar, complete genome",5654,4021,1.4061178811240984,10,1.2128032794852406,0.2219191128429301,5,1676,0.29642730810045986,1102,1.5208711433756805,5,4,1.3916165525965702,1265,0.2237354085603113,924,1.369047619047619,10,4,1.1376779814663638,1311,0.23187124159886804,991,1.3229061553985872,5,4,1.0554345431620022,1402,0.2479660417403608,1004,1.3964143426294822,4,4,1.1875842848641984,0.08781094527363184,0.09402985074626866,0.09203980099502487,0.09328358208955224,0.058208955223880594,0.07835820895522388,0.10845771144278607,0.05870646766169154,0.07935323383084578,0.07238805970149254,0.08333333333333333,0.09402985074626866
NC_139284.1,"NC_139284.1 Hemisteptia virus A isolate SKD, complete genome",6122,4362,1.403484640073361,7,1.21284333559157,0.22139730717651362,5,1776,0.2901012740934335,1196,1.4849498327759196,5,5,1.3424022565368068,1467,0.23962757268866383,1071,1.3697478991596639,7,5,1.1501948812811067,1409,0.23015354459327017,1051,1.340627973358706,5,4,1.0867460213069675,1470,0.24011760862463247,1044,1.4080459770114941,5,4,1.218428155783652,0.08507223113964688,0.08942903003898188,0.09974776427424903,0.09286860811740426,0.07612932813574869,0.07658793854620499,0.10937858289383169,0.06856225636321944,0.06305893143774363,0.07177252923641367,0.09195138729649163,0.0754414125200642
NC_139283.1,"NC_139283.1 Grapevine polerovirus 1 KC RNA, complete genome",5625,4076,1.3800294406280667,9,1.168080883832851,0.21357692727074484,5,1486,0.2641777777777778,1058,1.4045368620037808,4,4,1.2046936873018748,1357,0.24124444444444446,1014,1.3382642998027614,9,5,1.082664654091486,1450,0.2577777777777778,1041,1.392891450528338,6,4,1.1883246613926635,1332,0.2368,963,1.3831775700934579,4,4,1.1672305523085054,0.08024539877300614,0.09742331288343559,0.08196319018404907,0.09668711656441718,0.0687116564417178,0.08319018404907975,0.10159509202453988,0.08269938650306749,0.07116564417177915,0.06110429447852761,0.08588957055214724,0.08932515337423313
NC_115946.1,"NC_115946.1 Phytophthora cactorum RNA virus 1 strain PcRV1-pc1, complete genome",5699,4287,1.3293678563097737,7,1.0735407857609447,0.19800051678945652,5,1163,0.2040708896297596,935,1.2438502673796792,5,4,0.8857772238724094,1280,0.22460080715915073,1041,1.229586935638809,5,4,0.853278447182884,1880,0.3298824355150026,1292,1.4551083591331269,7,5,1.301605693707302,1376,0.24144586769608703,1019,1.3503434739941118,6,4,1.1127457035483612,0.06929538030797947,0.0919272048530098,0.05692953803079795,0.06626224918338777,0.09916005599626691,0.07722818478768081,0.0996266915538964,0.09822678488100793,0.10359309379374708,0.05226318245450303,0.07536164255716285,0.11012599160055997
NC_116651.1,"NC_116651.1 Phytophthora condilina RNA virus 1 isolate PcoRV1/BD661, complete genome",5811,4357,1.3337158595363783,11,1.0790443377676175,0.1995350677391301,6,1101,0.18946824987093444,907,1.2138919514884234,5,4,0.8148456145287257,1412,0.2429874376183101,1096,1.2883211678832116,11,4,0.9735539051765107,1960,0.3372913440027534,1345,1.4572490706319703,6,6,1.2998182276688885,1338,0.23025296850800206,1009,1.3260654112983152,5,4,1.0654416210393345,0.06152433425160698,0.08999081726354453,0.05670339761248852,0.0608356290174472,0.11317722681359045,0.0775941230486685,0.10583103764921947,0.10537190082644628,0.09733700642791551,0.04155188246097337,0.0844811753902663,0.10560146923783287
NC_115506.1,"NC_115506.1 Pythium splendens RNA virus 1 PsRV1-425508 genomic RNA, complete genome",5705,4255,1.3407755581668626,6,1.0951260433396695,0.20089100722869735,5,1124,0.19702015775635406,925,1.2151351351351352,6,4,0.8144312416933699,1395,0.24452234881682736,1093,1.2763037511436413,5,4,0.9596729194407326,1956,0.34285714285714286,1298,1.5069337442218798,6,5,1.3789093613297885,1230,0.21560035056967572,939,1.3099041533546325,6,4,1.0317400878109648,0.076163610719323,0.09073812881993418,0.050540667606958155,0.06276445698166432,0.12153267512929009,0.07240244475787494,0.10484250117536437,0.10249177244945933,0.09779031499764927,0.04983544898918665,0.07827926657263752,0.0926187118006582
NC_116530.1,"NC_116530.1 Picoa juniperi megatotivirus 1 isolate ANK_VIR-88, complete genome",13313,9586,1.3887961610682245,8,1.1859404723867124,0.2165012184996682,6,4040,0.30346278074062943,2625,1.539047619047619,8,6,1.4348565887069966,2564,0.19259370540073611,2095,1.2238663484486874,7,5,0.8365984394119528,2800,0.21032073912716892,2183,1.282638570774164,5,4,0.9686190675947781,3909,0.2936227747314655,2683,1.4569511740588894,6,6,1.3007467386476494,0.0764736567553469,0.07626499739175796,0.1210224308815858,0.08930620761606677,0.048095983307250914,0.08116849243609807,0.0983828899321857,0.051643192488262914,0.07772561293688054,0.08617631716223266,0.09045383411580595,0.10328638497652583
NC_139278.1,"NC_139278.1 Chickpea leafroll virus isolate GIRD, complete genome",5770,4082,1.4135227829495345,7,1.2304969484432622,0.2228944420998642,5,1557,0.269844020797227,1032,1.5087209302325582,5,5,1.3822234079979812,1361,0.23587521663778163,1013,1.3435340572556762,6,5,1.098333436057465,1420,0.24610051993067592,1015,1.3990147783251232,7,4,1.1922594994835338,1432,0.24818024263431543,1022,1.401174168297456,5,5,1.2070235164056744,0.0764518500367557,0.08796863513844647,0.08845871110022054,0.08723352119578534,0.07008086253369272,0.09090909090909091,0.1019358000490076,0.07571673609409459,0.07106101445724088,0.0634648370497427,0.09605488850771869,0.09066405292820387
NC_117428.1,"NC_117428.1 Cnidium polerovirus 1 isolate SK, complete genome",6090,4310,1.4129930394431554,9,1.2303081120102655,0.22635121285893334,5,1734,0.28472906403940884,1135,1.5277533039647577,5,5,1.4112036631875928,1475,0.24220032840722497,1075,1.372093023255814,9,5,1.1477684163720636,1414,0.23218390804597702,1040,1.3596153846153847,5,4,1.1260466053974845,1467,0.24088669950738917,1060,1.3839622641509435,5,5,1.174654951177878,0.08076119749361801,0.09259689022975168,0.09004409375725227,0.09654212114179624,0.06033882571362265,0.09259689022975168,0.10489672777906707,0.07310280807611975,0.06335576699930379,0.06173126015316779,0.09561383151543282,0.08841958691111627
NC_116313.1,"NC_116313.1 TPA: Cardamom polerovirus isolate Kerala, complete genome",5869,4191,1.4003817704605106,6,1.204734220089259,0.21798302954196136,5,1613,0.2748338728914636,1087,1.483900643974241,5,4,1.338797775031534,1377,0.23462259328676094,1021,1.3486777668952008,6,4,1.107540830615775,1420,0.24194922474016017,1035,1.3719806763285025,5,4,1.1529806186460239,1459,0.24859430908161526,1048,1.3921755725190839,4,4,1.183086978967109,0.08233890214797136,0.08186157517899761,0.09522673031026253,0.09164677804295943,0.0684964200477327,0.08353221957040573,0.11217183770883055,0.06324582338902147,0.07136038186157517,0.055608591885441525,0.09809069212410501,0.0964200477326969
NC_116971.1,"NC_116971.1 Cotton bunchy top virus 2 isolate 3092-2, complete genome",5854,4201,1.3934777433944299,13,1.1925146588644893,0.22114229720793865,5,1542,0.2634096344379911,1074,1.4357541899441342,5,5,1.2571516460526497,1445,0.24683976768021865,1048,1.3788167938931297,13,5,1.1536949186222114,1431,0.24444824051930303,1054,1.357685009487666,5,5,1.1229680362449053,1436,0.24530235736248718,1025,1.4009756097560975,5,5,1.2065826595014084,0.07904761904761905,0.09404761904761905,0.08261904761904762,0.09047619047619047,0.06690476190476191,0.0919047619047619,0.10238095238095238,0.07904761904761905,0.06952380952380953,0.06261904761904762,0.09142857142857143,0.09
NC_116970.1,"NC_116970.1 Cotton bunchy top virus 1 isolate 3092-1, complete genome",5896,4287,1.3753207371121996,14,1.1583488234908312,0.2131299890901115,5,1538,0.2608548168249661,1072,1.4347014925373134,5,4,1.262608394243139,1472,0.2496607869742198,1076,1.3680297397769516,14,5,1.1347808632985144,1480,0.2510176390773406,1098,1.3479052823315119,5,4,1.1041391864381498,1406,0.23846675712347354,1041,1.350624399615754,5,4,1.111193860612146,0.08399440037330845,0.09076061595893607,0.07536164255716285,0.08796080261315913,0.07069528698086794,0.09239384041063929,0.1026598226784881,0.07839477368175456,0.0751283247783481,0.05949603359776015,0.08842743817078862,0.09472701819878675
NC_139276.1,"NC_139276.1 Beet leaf yellowing virus NN RNA, complete genome",5668,4080,1.3892156862745098,7,1.1852172490003898,0.2150621998976019,5,1522,0.26852505292872264,1059,1.437204910292729,5,4,1.2609724085592937,1467,0.2588214537755822,1077,1.3621169916434541,7,5,1.1345743006950204,1407,0.24823570924488356,1032,1.3633720930232558,5,4,1.1344753020011342,1272,0.2244177840508116,912,1.394736842105263,5,4,1.1925219325698946,0.09095366511399854,0.09561166952684481,0.07305712184358912,0.10394704584456975,0.07501838685952439,0.0850698700661927,0.10321157146359401,0.08433439568521696,0.0654572199068399,0.05221868104927679,0.08874724197107134,0.08237313066928169
NC_116609.1,"NC_116609.1 Artemisia virus B isolate SK, complete genome",6141,4396,1.3969517743403095,6,1.1993149793880369,0.2187963728924711,5,1853,0.3017423872333496,1232,1.5040584415584415,5,4,1.3721304979327833,1399,0.22781305976225372,1066,1.3123827392120075,5,4,1.0349804690700302,1362,0.22178798241328773,1033,1.3184898354307841,6,4,1.0489675479175846,1527,0.24865657059110893,1065,1.4338028169014085,5,4,1.2596653609205888,0.09806598407281002,0.0869169510807736,0.09533560864618885,0.10284414106939704,0.06325369738339022,0.07645051194539249,0.10944254835039818,0.05506257110352673,0.07053469852104664,0.06780432309442548,0.089419795221843,0.08486916951080774
NC_115690.1,"NC_115690.1 Allium polerovirus A isolate RDS22-3, complete genome",4367,3128,1.3960997442455243,7,1.1974927763353398,0.22286561850474707,5,1158,0.26517059766430046,773,1.4980595084087969,5,5,1.3646622829505515,1190,0.27249828257384934,867,1.3725490196078431,7,5,1.151991900567572,1011,0.2315090451110602,750,1.348,5,4,1.1083836171015247,1008,0.23082207465079002,738,1.3658536585365855,5,5,1.136728983085271,0.0927406459865686,0.07323313079629037,0.08122801407099456,0.0956188039654621,0.08922289734569876,0.09242085065558042,0.09497921330348577,0.08218740006395907,0.062360089542692676,0.05660377358490566,0.10233450591621363,0.07707067476814838
NC_115720.1,"NC_115720.1 Hubei sclerotinia RNA virus 1 isolate 277, complete genome",4492,3302,1.3603876438522107,6,1.1295812654430402,0.20342402915095592,5,995,0.22150489759572572,739,1.3464140730717185,4,4,1.0936621996018867,1143,0.2544523597506679,869,1.3153049482163406,5,4,1.0433476295252004,1160,0.25823686553873554,851,1.36310223266745,6,4,1.1267729106806377,1194,0.26580587711487086,843,1.416370106761566,4,4,1.2231155061565113,0.07755225689185095,0.07452287185701302,0.07179642532565889,0.08876098152075129,0.08542865798242957,0.08906392002423508,0.07846107240230234,0.08482278097546198,0.09451681308694335,0.05634656164798546,0.100878521660103,0.09784913662526507
NC_139275.1,"NC_139275.1 Red clover enamovirus 1 isolate RCEV1/Landkreis Meissen_17, complete genome",5809,4195,1.3847437425506555,7,1.178203537095474,0.21488270533312015,6,1484,0.2554656567395421,1060,1.4,4,4,1.19695529731349,1454,0.2503012566706834,1021,1.4240940254652301,7,6,1.2379887526305595,1492,0.25684283009123776,1053,1.4169040835707503,7,4,1.2323154159438543,1379,0.23739025649853676,1061,1.299717247879359,4,4,1.007717872196133,0.07391511683357177,0.09752026704816405,0.08130662851692895,0.08536003814973772,0.05746304244158321,0.100619933237959,0.10181211254172627,0.078206962327134,0.07105388650453028,0.06556986170720076,0.09132093466857415,0.09585121602288985
NC_116026.1,"NC_116026.1 Kummerowia striatad enamovirus strain pt119-phy-2-NY, complete genome",4463,3268,1.3656670746634028,8,1.1424964781120157,0.2100476761052592,5,968,0.21689446560609454,707,1.3691654879773691,5,4,1.1455863486894837,1258,0.281873179475689,894,1.407158836689038,8,4,1.2130985363301379,1315,0.2946448577190231,953,1.379853095487933,5,4,1.1674424030828636,922,0.20658749719919337,714,1.2913165266106443,5,4,0.99060560600469,0.07131925313743495,0.0921334557698194,0.0529537802265075,0.08295071931435567,0.10315273951637588,0.08723599632690542,0.09366391184573003,0.11968166513621059,0.07835935108662381,0.039791857973676154,0.08233853688399143,0.09641873278236915
