accession,orient,tract_start,tract_end,tract_len,hairpin_mfe,has_hairpin,hairpin_gc,gene_end_proximal,matches_reference,corroborated
NC_025412.1,-,293169,293174,6,-2.799999952316284,False,0.5,False,False,False
NC_025412.1,-,293804,293809,6,-0.10000000149011612,False,0.4,False,False,False
NC_025412.1,-,295141,295146,6,-1.100000023841858,False,0.26666666666666666,False,False,False
NC_025412.1,-,295303,295308,6,-1.2000000476837158,False,0.43333333333333335,False,False,False
NC_025412.1,-,295855,295860,6,-2.0999999046325684,False,0.5333333333333333,False,False,False
NC_025412.1,-,296351,296356,6,-1.7000000476837158,False,0.43333333333333335,False,False,False
NC_025412.1,-,296570,296575,6,-2.200000047683716,False,0.23333333333333334,True,False,True
NC_025412.1,-,297905,297910,6,-1.2000000476837158,False,0.3333333333333333,False,False,False
NC_025412.1,-,298644,298650,7,0.0,False,0.3333333333333333,False,False,False
NC_025412.1,-,299823,299828,6,-2.5,False,0.4,False,False,False
NC_025412.1,-,300628,300633,6,-7.300000190734863,True,0.5666666666666667,False,False,True
NC_025412.1,-,300688,300693,6,-4.300000190734863,True,0.5666666666666667,False,False,True
NC_025412.1,-,302064,302069,6,-6.5,True,0.6,False,False,True
NC_025412.1,-,302491,302497,7,-3.5999999046325684,True,0.4666666666666667,False,False,True
NC_025412.1,-,302624,302629,6,-0.10000000149011612,False,0.4666666666666667,False,False,False
NC_025412.1,-,303662,303667,6,-1.2999999523162842,False,0.4666666666666667,False,False,False
NC_025412.1,-,303761,303766,6,-0.800000011920929,False,0.5666666666666667,False,False,False
NC_025412.1,-,303822,303828,7,0.0,False,0.3,False,False,False
NC_025412.1,-,306559,306564,6,0.0,False,0.43333333333333335,False,False,False
NC_025412.1,-,307586,307591,6,-3.799999952316284,True,0.5,False,False,True
NC_025412.1,-,307690,307697,8,-6.900000095367432,True,0.23333333333333334,False,False,True
NC_025412.1,-,308683,308688,6,-5.400000095367432,True,0.4666666666666667,False,False,True
NC_025412.1,-,308877,308882,6,-5.5,True,0.3333333333333333,False,False,True
NC_025412.1,-,309416,309422,7,0.0,False,0.4,False,False,False
NC_025412.1,-,309441,309446,6,-3.5999999046325684,True,0.5333333333333333,False,False,True
NC_025412.1,-,309672,309677,6,0.0,False,0.23333333333333334,False,False,False
NC_025412.1,-,309908,309915,8,-5.900000095367432,True,0.4,True,False,True
NC_025412.1,-,310296,310302,7,-3.5,True,0.36666666666666664,False,False,True
NC_025412.1,-,312770,312776,7,-1.2999999523162842,False,0.4666666666666667,False,False,False
NC_025412.1,-,313626,313631,6,0.0,False,0.4666666666666667,False,False,False
NC_025412.1,-,316989,316994,6,-7.400000095367432,True,0.4,False,False,True
NC_025412.1,-,317241,317246,6,-6.199999809265137,True,0.5,False,False,True
NC_025412.1,-,317480,317486,7,-4.800000190734863,True,0.5333333333333333,False,False,True
NC_025412.1,-,317825,317830,6,0.0,False,0.4666666666666667,False,False,False
NC_025412.1,-,317937,317942,6,-2.200000047683716,False,0.16666666666666666,False,False,False
NC_025412.1,-,319176,319182,7,-3.700000047683716,True,0.5,False,False,True
NC_025412.1,-,319384,319389,6,-1.399999976158142,False,0.6,False,False,False
NC_025412.1,-,319876,319881,6,0.0,False,0.26666666666666666,False,False,False
NC_025412.1,-,320412,320418,7,-3.700000047683716,True,0.43333333333333335,False,False,True
NC_025412.1,-,320467,320473,7,-1.0,False,0.4666666666666667,False,False,False
NC_025412.1,-,320515,320520,6,-4.300000190734863,True,0.4666666666666667,False,False,True
NC_025412.1,-,320563,320568,6,-2.5999999046325684,False,0.36666666666666664,False,False,False
NC_025412.1,-,320999,321004,6,-4.0,True,0.43333333333333335,False,False,True
NC_025412.1,-,321067,321072,6,0.0,False,0.36666666666666664,False,False,False
NC_025412.1,-,321169,321175,7,-3.200000047683716,True,0.4666666666666667,False,False,True
NC_025412.1,-,323531,323536,6,-7.5,True,0.5,False,False,True
NC_025412.1,-,324391,324397,7,-2.700000047683716,False,0.4,False,False,False
NC_025412.1,-,325933,325938,6,0.0,False,0.5,False,False,False
NC_025412.1,-,326903,326908,6,-4.300000190734863,True,0.6333333333333333,False,False,True
NC_025412.1,-,327185,327190,6,-1.7000000476837158,False,0.4666666666666667,False,False,False
NC_025412.1,-,327523,327529,7,0.0,False,0.23333333333333334,True,True,True
NC_025412.1,-,328480,328485,6,-3.0999999046325684,True,0.43333333333333335,False,False,True
NC_025412.1,-,329018,329023,6,-6.199999809265137,True,0.5666666666666667,False,False,True
NC_025412.1,-,330223,330228,6,-4.5,True,0.5,False,False,True
NC_025412.1,-,331519,331524,6,0.0,False,0.5,False,False,False
NC_025412.1,-,331586,331591,6,-3.0,True,0.4666666666666667,False,False,True
NC_025412.1,-,331946,331951,6,-2.700000047683716,False,0.4,False,False,False
NC_025412.1,-,332323,332328,6,0.0,False,0.4666666666666667,False,False,False
NC_025412.1,-,332852,332857,6,-2.9000000953674316,False,0.43333333333333335,False,False,False
NC_025412.1,-,333566,333571,6,-1.600000023841858,False,0.26666666666666666,False,False,False
NC_025412.1,-,333848,333853,6,-2.5999999046325684,False,0.3,False,False,False
NC_025412.1,-,333864,333869,6,-3.200000047683716,True,0.4,False,False,True
NC_025412.1,-,334244,334249,6,-3.200000047683716,True,0.43333333333333335,False,False,True
NC_025412.1,-,334553,334558,6,-1.7999999523162842,False,0.2,False,False,False
NC_025412.1,-,334854,334859,6,-2.9000000953674316,False,0.6,False,False,False
NC_025412.1,-,335558,335564,7,-2.5,False,0.43333333333333335,False,False,False
NC_025412.1,-,335873,335878,6,0.0,False,0.26666666666666666,False,False,False
NC_025412.1,-,337663,337668,6,-3.0999999046325684,True,0.43333333333333335,False,False,True
NC_025412.1,-,338214,338219,6,-3.700000047683716,True,0.43333333333333335,False,False,True
NC_025412.1,-,338399,338405,7,-3.5,True,0.4666666666666667,False,False,True
NC_025412.1,-,339425,339430,6,-4.300000190734863,True,0.3,False,False,True
NC_025412.1,-,339705,339710,6,-4.599999904632568,True,0.4,False,False,True
NC_025412.1,-,339930,339935,6,-0.6000000238418579,False,0.43333333333333335,False,False,False
NC_025412.1,-,340291,340296,6,-2.9000000953674316,False,0.5,False,False,False
NC_025412.1,-,340378,340384,7,-3.700000047683716,True,0.3333333333333333,False,False,True
NC_025412.1,-,340846,340851,6,-2.5,False,0.3333333333333333,False,False,False
NC_025412.1,-,341310,341315,6,-1.399999976158142,False,0.5,False,False,False
NC_025412.1,-,342247,342253,7,-2.0,False,0.36666666666666664,False,False,False
NC_025412.1,-,344308,344313,6,-9.399999618530273,True,0.5666666666666667,False,False,True
NC_025412.1,-,344348,344356,9,-0.800000011920929,False,0.43333333333333335,False,False,False
NC_025412.1,-,345130,345135,6,-0.699999988079071,False,0.4666666666666667,False,False,False
NC_025412.1,-,345616,345621,6,-1.899999976158142,False,0.5,False,False,False
NC_025412.1,-,345677,345682,6,-4.800000190734863,True,0.4666666666666667,False,False,True
NC_025412.1,-,346003,346008,6,0.0,False,0.4666666666666667,False,False,False
NC_025412.1,-,347908,347913,6,-4.0,True,0.5333333333333333,False,False,True
NC_025412.1,-,348112,348117,6,-0.699999988079071,False,0.5,True,False,True
NC_025412.1,-,348902,348907,6,-2.5,False,0.36666666666666664,False,False,False
NC_025412.1,-,349032,349037,6,-2.0,False,0.4666666666666667,False,False,False
NC_025412.1,-,349274,349279,6,-2.4000000953674316,False,0.36666666666666664,False,False,False
NC_025412.1,-,349901,349906,6,-0.20000000298023224,False,0.3,False,False,False
NC_025412.1,-,349984,349989,6,-2.4000000953674316,False,0.43333333333333335,False,False,False
NC_025412.1,-,351092,351097,6,0.0,False,0.23333333333333334,True,True,True
NC_025412.1,-,351129,351134,6,-10.0,True,0.5666666666666667,False,False,True
NC_025412.1,-,354477,354482,6,-4.900000095367432,True,0.5,False,False,True
NC_025412.1,-,355068,355073,6,-4.5,True,0.43333333333333335,False,False,True
NC_025412.1,-,355912,355917,6,-2.5,False,0.43333333333333335,False,False,False
NC_025412.1,-,355939,355945,7,-5.5,True,0.4,False,False,True
NC_025412.1,-,356998,357004,7,-7.400000095367432,True,0.4,False,False,True
NC_025412.1,-,358318,358323,6,-1.0,False,0.36666666666666664,False,False,False
NC_025412.1,-,359531,359536,6,-3.299999952316284,True,0.5666666666666667,False,False,True
NC_025412.1,-,360036,360041,6,-4.199999809265137,True,0.5,False,False,True
NC_025412.1,-,361717,361722,6,-7.0,True,0.6333333333333333,False,False,True
NC_025412.1,-,362248,362253,6,-2.700000047683716,False,0.43333333333333335,False,False,False
NC_025412.1,-,363393,363399,7,0.0,False,0.2,False,False,False
NC_025412.1,-,365809,365814,6,-2.799999952316284,False,0.43333333333333335,False,False,False
NC_025412.1,-,367090,367095,6,-11.199999809265137,True,0.5666666666666667,False,False,True
NC_025412.1,-,367183,367188,6,-3.200000047683716,True,0.36666666666666664,False,False,True
NC_025412.1,-,367831,367836,6,-2.4000000953674316,False,0.4666666666666667,False,False,False
NC_038235.1,+,6076,6082,7,-3.0999999046325684,True,0.3,False,,True
NC_038235.1,+,9766,9771,6,-0.5,False,0.3,False,,False
NC_038235.1,+,11390,11395,6,-0.699999988079071,False,0.26666666666666666,False,,False
NC_038235.1,+,15083,15088,6,0.0,False,0.06666666666666667,False,,False
NC_038235.1,+,15211,15217,7,-0.8999999761581421,False,0.26666666666666666,False,,False
NC_038235.1,-,6,11,6,-2.0999999046325684,False,0.3333333333333333,False,,False
NC_038235.1,-,37,43,7,-2.5,False,0.36666666666666664,False,,False
NC_038235.1,-,441,446,6,-1.899999976158142,False,0.3,False,,False
NC_038235.1,-,862,867,6,-1.7999999523162842,False,0.3,False,,False
NC_038235.1,-,1545,1551,7,-3.700000047683716,True,0.4666666666666667,False,,True
NC_038235.1,-,1709,1714,6,-1.7999999523162842,False,0.36666666666666664,False,,False
NC_038235.1,-,2322,2327,6,0.0,False,0.3333333333333333,False,,False
NC_038235.1,-,2451,2456,6,-0.20000000298023224,False,0.3,False,,False
NC_038235.1,-,2881,2886,6,-0.699999988079071,False,0.36666666666666664,False,,False
NC_038235.1,-,3214,3219,6,-0.6000000238418579,False,0.23333333333333334,False,,False
NC_038235.1,-,3236,3242,7,-0.8999999761581421,False,0.4666666666666667,False,,False
NC_038235.1,-,3626,3631,6,-1.899999976158142,False,0.3,False,,False
NC_038235.1,-,3725,3731,7,-0.6000000238418579,False,0.36666666666666664,False,,False
NC_038235.1,-,4204,4209,6,0.0,False,0.4,False,,False
NC_038235.1,-,5261,5266,6,-1.0,False,0.5,False,,False
NC_038235.1,-,5296,5302,7,-2.9000000953674316,False,0.4666666666666667,False,,False
NC_038235.1,-,5321,5326,6,-1.2999999523162842,False,0.4,False,,False
NC_038235.1,-,6027,6033,7,0.0,False,0.3,False,,False
NC_038235.1,-,9175,9180,6,-2.0,False,0.3333333333333333,False,,False
NC_038235.1,-,10082,10087,6,0.0,False,0.23333333333333334,False,,False
NC_038235.1,-,10500,10505,6,0.0,False,0.26666666666666666,False,,False
NC_038235.1,-,11320,11325,6,-0.30000001192092896,False,0.2,False,,False
NC_038235.1,-,11952,11957,6,-5.800000190734863,True,0.3333333333333333,False,,True
NC_038235.1,-,12305,12311,7,-1.899999976158142,False,0.3,False,,False
NC_038235.1,-,12344,12349,6,-4.400000095367432,True,0.3,False,,True
NC_038235.1,-,14686,14692,7,-1.5,False,0.3,False,,False
NC_038235.1,-,14942,14947,6,-2.799999952316284,False,0.3333333333333333,False,,False
NC_100756.1,+,6497,6502,6,-11.5,True,0.5666666666666667,True,True,True
NC_100756.1,+,9984,9990,7,-15.899999618530273,True,0.5666666666666667,True,True,True
NC_100756.1,+,10689,10694,6,-9.899999618530273,True,0.5,True,True,True
NC_100756.1,+,14047,14054,8,-9.800000190734863,True,0.6,True,True,True
NC_100756.1,+,20278,20283,6,-3.200000047683716,True,0.5333333333333333,False,False,True
NC_100756.1,+,20318,20323,6,-3.4000000953674316,True,0.4,False,False,True
NC_100756.1,+,20565,20570,6,-2.799999952316284,False,0.6,False,False,False
NC_100756.1,+,24233,24238,6,-3.0,True,0.5333333333333333,False,False,True
NC_100756.1,+,24913,24918,6,-7.0,True,0.6,False,False,True
NC_100756.1,+,34428,34435,8,-12.0,True,0.4666666666666667,False,True,True
NC_100756.1,+,35627,35632,6,-10.199999809265137,True,0.5,True,True,True
NC_100756.1,+,35952,35957,6,-2.4000000953674316,False,0.6333333333333333,False,False,False
NC_100756.1,+,38010,38015,6,-8.600000381469727,True,0.5666666666666667,False,False,True
NC_100756.1,+,38455,38460,6,-4.199999809265137,True,0.5666666666666667,False,False,True
NC_100756.1,+,40241,40246,6,-6.599999904632568,True,0.5,False,False,True
NC_100756.1,+,41273,41278,6,-3.799999952316284,True,0.5,False,False,True
NC_100756.1,+,50972,50978,7,-9.199999809265137,True,0.5333333333333333,True,False,True
NC_100756.1,-,4118,4123,6,-2.799999952316284,False,0.6666666666666666,False,False,False
NC_100756.1,-,4766,4771,6,0.0,False,0.5,False,False,False
NC_100756.1,-,5421,5426,6,-11.300000190734863,True,0.5,False,True,True
NC_100756.1,-,5456,5462,7,-3.700000047683716,True,0.43333333333333335,False,False,True
NC_100756.1,-,6572,6577,6,-2.4000000953674316,False,0.4666666666666667,False,False,False
NC_100756.1,-,6873,6879,7,-7.599999904632568,True,0.5666666666666667,False,True,True
NC_100756.1,-,10660,10665,6,-11.399999618530273,True,0.5,False,True,True
NC_100756.1,-,17438,17443,6,-7.300000190734863,True,0.5333333333333333,False,False,True
NC_100756.1,-,23456,23462,7,-10.5,True,0.5333333333333333,True,True,True
NC_100756.1,-,25842,25847,6,0.0,False,0.3,False,False,False
NC_100756.1,-,26105,26110,6,-5.099999904632568,True,0.36666666666666664,False,False,True
NC_100756.1,-,26194,26200,7,-14.399999618530273,True,0.3,True,True,True
NC_100756.1,-,27228,27233,6,-15.300000190734863,True,0.6333333333333333,True,True,True
NC_100756.1,-,29876,29881,6,-5.300000190734863,True,0.5666666666666667,False,False,True
NC_100756.1,-,31176,31181,6,-1.2000000476837158,False,0.5333333333333333,False,False,False
NC_100756.1,-,32024,32029,6,0.0,False,0.43333333333333335,False,False,False
NC_100756.1,-,33380,33385,6,-6.5,True,0.6,False,False,True
NC_100756.1,-,34331,34336,6,-3.299999952316284,True,0.3333333333333333,False,False,True
NC_100756.1,-,35603,35608,6,-13.5,True,0.43333333333333335,False,True,True
NC_100756.1,-,50039,50044,6,-0.699999988079071,False,0.26666666666666666,False,False,False
NC_100756.1,-,50370,50375,6,-5.900000095367432,True,0.5,False,False,True
NC_100756.1,-,50830,50835,6,-8.100000381469727,True,0.5666666666666667,False,False,True
NC_100756.1,-,51044,51049,6,-4.599999904632568,True,0.5,False,False,True
NC_100761.1,+,7031,7036,6,-11.5,True,0.5666666666666667,True,True,True
NC_100761.1,+,10518,10524,7,-15.899999618530273,True,0.5666666666666667,True,True,True
NC_100761.1,+,11223,11228,6,-9.899999618530273,True,0.5,True,True,True
NC_100761.1,+,14581,14588,8,-9.800000190734863,True,0.6,True,True,True
NC_100761.1,+,20407,20414,8,-4.400000095367432,True,0.4666666666666667,False,False,True
NC_100761.1,+,24773,24778,6,-2.9000000953674316,False,0.5,False,False,False
NC_100761.1,+,25453,25458,6,-7.0,True,0.6,False,False,True
NC_100761.1,+,30854,30859,6,-0.4000000059604645,False,0.23333333333333334,False,False,False
NC_100761.1,+,34842,34849,8,-14.399999618530273,True,0.5,False,True,True
NC_100761.1,+,36041,36046,6,-10.199999809265137,True,0.5,True,True,True
NC_100761.1,+,36366,36371,6,-2.4000000953674316,False,0.6,False,False,False
NC_100761.1,+,38424,38429,6,-8.600000381469727,True,0.6,False,False,True
NC_100761.1,+,38866,38871,6,-3.700000047683716,True,0.5333333333333333,False,False,True
NC_100761.1,+,41684,41689,6,-1.7000000476837158,False,0.4666666666666667,False,False,False
NC_100761.1,+,42742,42747,6,-2.700000047683716,False,0.4666666666666667,False,False,False
NC_100761.1,+,51623,51628,6,-9.199999809265137,True,0.5333333333333333,True,False,True
NC_100761.1,-,16,21,6,-4.599999904632568,True,0.5,False,False,True
NC_100761.1,-,4652,4657,6,-2.799999952316284,False,0.6333333333333333,False,False,False
NC_100761.1,-,5300,5305,6,0.0,False,0.5,False,False,False
NC_100761.1,-,5955,5960,6,-11.300000190734863,True,0.5,False,True,True
NC_100761.1,-,5990,5996,7,-2.5999999046325684,False,0.4666666666666667,False,False,False
NC_100761.1,-,7106,7111,6,-2.4000000953674316,False,0.4666666666666667,False,False,False
NC_100761.1,-,7407,7413,7,-7.5,True,0.5666666666666667,False,True,True
NC_100761.1,-,11194,11199,6,-11.399999618530273,True,0.5,False,True,True
NC_100761.1,-,17972,17977,6,-5.5,True,0.5,False,False,True
NC_100761.1,-,23993,23999,7,-10.5,True,0.5333333333333333,True,True,True
NC_100761.1,-,26382,26387,6,-1.2000000476837158,False,0.26666666666666666,False,False,False
NC_100761.1,-,26645,26650,6,-5.099999904632568,True,0.3333333333333333,False,False,True
NC_100761.1,-,26734,26740,7,-14.399999618530273,True,0.3,True,True,True
NC_100761.1,-,27768,27773,6,-15.300000190734863,True,0.6333333333333333,True,True,True
NC_100761.1,-,30416,30421,6,-5.300000190734863,True,0.5666666666666667,False,False,True
NC_100761.1,-,30835,30840,6,-4.5,True,0.36666666666666664,False,False,True
NC_100761.1,-,31589,31595,7,-0.800000011920929,False,0.5666666666666667,False,False,False
NC_100761.1,-,32438,32443,6,0.0,False,0.43333333333333335,False,False,False
NC_100761.1,-,33794,33799,6,-6.5,True,0.6,False,False,True
NC_100761.1,-,34745,34750,6,-1.100000023841858,False,0.3,False,False,False
NC_100761.1,-,36017,36022,6,-13.5,True,0.43333333333333335,False,True,True
NC_100761.1,-,43331,43336,6,-1.7999999523162842,False,0.5666666666666667,False,False,False
NC_100761.1,-,50690,50695,6,-2.200000047683716,False,0.3,False,False,False
NC_100761.1,-,51021,51026,6,-5.900000095367432,True,0.5,False,False,True
NC_100761.1,-,51270,51276,7,-5.699999809265137,True,0.4666666666666667,False,False,True
NC_100761.1,-,51481,51486,6,-8.199999809265137,True,0.6,False,False,True
NC_103089.1,+,10950,10956,7,-7.599999904632568,True,0.5666666666666667,False,True,True
NC_103089.1,+,11252,11257,6,-2.4000000953674316,False,0.4666666666666667,False,False,False
NC_103089.1,+,12367,12373,7,-2.5999999046325684,False,0.4666666666666667,False,False,False
NC_103089.1,+,12403,12408,6,-11.300000190734863,True,0.5,False,True,True
NC_103089.1,+,13067,13072,6,0.0,False,0.5,False,False,False
NC_103089.1,+,13715,13720,6,-2.799999952316284,False,0.6666666666666666,False,False,False
NC_103089.1,+,14110,14115,6,-0.699999988079071,False,0.4,False,False,False
NC_103089.1,+,14212,14217,6,-0.5,False,0.4,False,False,False
NC_103089.1,+,17724,17730,7,-0.699999988079071,False,0.4666666666666667,False,False,False
NC_103089.1,+,19043,19048,6,-7.900000095367432,True,0.5,False,False,True
NC_103089.1,+,19254,19259,6,-4.800000190734863,True,0.4666666666666667,False,False,True
NC_103089.1,+,20020,20025,6,-0.4000000059604645,False,0.3333333333333333,False,False,False
NC_103089.1,+,20225,20230,6,-2.0999999046325684,False,0.4,False,False,False
NC_103089.1,+,24391,24396,6,-1.7000000476837158,False,0.43333333333333335,False,False,False
NC_103089.1,+,26272,26277,6,0.0,False,0.4,False,False,False
NC_103089.1,+,33597,33602,6,-13.600000381469727,True,0.43333333333333335,False,True,True
NC_103089.1,+,34870,34875,6,-1.5,False,0.3333333333333333,False,False,False
NC_103089.1,+,35818,35823,6,-8.199999809265137,True,0.4666666666666667,False,False,True
NC_103089.1,+,38345,38350,6,-5.0,True,0.5333333333333333,False,False,True
NC_103089.1,+,38376,38381,6,-1.2999999523162842,False,0.4666666666666667,False,False,False
NC_103089.1,+,42024,42029,6,-15.600000381469727,True,0.6333333333333333,True,True,True
NC_103089.1,+,43054,43060,7,-14.399999618530273,True,0.3333333333333333,True,True,True
NC_103089.1,+,43261,43266,6,-4.0,True,0.4666666666666667,False,False,True
NC_103089.1,+,43407,43412,6,0.0,False,0.3,False,False,False
NC_103089.1,+,45792,45799,8,-7.0,True,0.4,True,True,True
NC_103089.1,+,46900,46905,6,-2.5,False,0.5666666666666667,False,False,False
NC_103089.1,+,47237,47242,6,-0.30000001192092896,False,0.5,False,False,False
NC_103089.1,+,48659,48664,6,-10.199999809265137,True,0.5666666666666667,False,False,True
NC_103089.1,-,4401,4408,8,-9.800000190734863,True,0.5,True,True,True
NC_103089.1,-,7766,7771,6,-9.899999618530273,True,0.5333333333333333,False,True,True
NC_103089.1,-,8470,8476,7,-15.899999618530273,True,0.5666666666666667,True,True,True
NC_103089.1,-,11327,11332,6,-11.5,True,0.5666666666666667,True,True,True
NC_103089.1,-,18722,18727,6,-7.699999809265137,True,0.6666666666666666,False,False,True
NC_103089.1,-,18898,18904,7,-9.199999809265137,True,0.5,True,True,True
NC_103089.1,-,19165,19170,6,-3.0999999046325684,True,0.36666666666666664,True,False,True
NC_103089.1,-,27927,27932,6,-3.799999952316284,True,0.5,False,False,True
NC_103089.1,-,31188,31193,6,-8.399999618530273,True,0.6,False,False,True
NC_103089.1,-,33247,33252,6,-4.900000095367432,True,0.6666666666666666,False,False,True
NC_103089.1,-,34770,34777,8,-12.800000190734863,True,0.4666666666666667,True,True,True
NC_103089.1,-,35205,35210,6,-6.5,True,0.5,False,False,True
NC_103089.1,-,41545,41550,6,0.0,False,0.3333333333333333,False,False,False
NC_103089.1,-,44335,44340,6,-3.9000000953674316,True,0.6333333333333333,False,False,True
NC_103089.1,-,45015,45020,6,-2.9000000953674316,False,0.5666666666666667,False,False,False
NC_103089.1,-,46337,46342,6,-5.800000190734863,True,0.5,False,False,True
NC_103145.1,+,7083,7088,6,-9.0,True,0.6,True,True,True
NC_103145.1,+,10582,10588,7,-15.899999618530273,True,0.6,True,True,True
NC_103145.1,+,11278,11283,6,-9.899999618530273,True,0.5333333333333333,True,True,True
NC_103145.1,+,14430,14437,8,-9.800000190734863,True,0.5666666666666667,True,True,True
NC_103145.1,+,20754,20759,6,-6.099999904632568,True,0.6333333333333333,False,False,True
NC_103145.1,+,21086,21091,6,-12.699999809265137,True,0.5333333333333333,True,True,True
NC_103145.1,+,24608,24613,6,-1.5,False,0.43333333333333335,False,False,False
NC_103145.1,+,25288,25293,6,-3.9000000953674316,True,0.5333333333333333,False,False,True
NC_103145.1,+,31846,31851,6,-9.399999618530273,True,0.6666666666666666,False,False,True
NC_103145.1,+,34374,34379,6,-6.699999809265137,True,0.5666666666666667,False,False,True
NC_103145.1,+,34806,34813,8,-12.0,True,0.4666666666666667,False,True,True
NC_103145.1,+,38393,38398,6,-6.599999904632568,True,0.5,False,False,True
NC_103145.1,+,38838,38843,6,-0.8999999761581421,False,0.5,False,False,False
NC_103145.1,+,38852,38857,6,-0.800000011920929,False,0.36666666666666664,False,False,False
NC_103145.1,+,41844,41849,6,-2.200000047683716,False,0.4666666666666667,False,False,False
NC_103145.1,+,51742,51748,7,-9.199999809265137,True,0.5666666666666667,True,False,True
NC_103145.1,-,1152,1158,7,-4.5,True,0.5,False,False,True
NC_103145.1,-,2153,2159,7,-1.5,False,0.43333333333333335,False,False,False
NC_103145.1,-,2354,2360,7,-1.2999999523162842,False,0.4666666666666667,False,False,False
NC_103145.1,-,3440,3445,6,-2.9000000953674316,False,0.6,False,False,False
NC_103145.1,-,5327,5332,6,0.0,False,0.5666666666666667,False,False,False
NC_103145.1,-,5989,5994,6,-12.199999809265137,True,0.5,False,True,True
NC_103145.1,-,6025,6031,7,-3.700000047683716,True,0.43333333333333335,False,False,True
NC_103145.1,-,7463,7468,6,-8.399999618530273,True,0.5,False,True,True
NC_103145.1,-,9981,9987,7,-2.700000047683716,False,0.5666666666666667,False,False,False
NC_103145.1,-,10940,10945,6,-5.599999904632568,True,0.5,False,False,True
NC_103145.1,-,12401,12406,6,-1.399999976158142,False,0.4666666666666667,False,False,False
NC_103145.1,-,12887,12892,6,-5.300000190734863,True,0.6333333333333333,False,False,True
NC_103145.1,-,13202,13207,6,-4.400000095367432,True,0.5666666666666667,False,False,True
NC_103145.1,-,17820,17825,6,-4.0,True,0.43333333333333335,False,False,True
NC_103145.1,-,23828,23834,7,-10.5,True,0.4666666666666667,True,True,True
NC_103145.1,-,26568,26574,7,-14.399999618530273,True,0.3333333333333333,True,True,True
NC_103145.1,-,27602,27607,6,-15.300000190734863,True,0.6,True,True,True
NC_103145.1,-,32398,32403,6,0.0,False,0.4,False,False,False
NC_103145.1,-,33025,33030,6,-0.6000000238418579,False,0.6,False,False,False
NC_103145.1,-,33761,33766,6,-8.100000381469727,True,0.4666666666666667,False,False,True
NC_103145.1,-,34447,34452,6,-4.599999904632568,True,0.4666666666666667,False,False,True
NC_103145.1,-,34709,34714,6,-1.100000023841858,False,0.3,False,False,False
NC_103145.1,-,35984,35989,6,-13.600000381469727,True,0.4,False,True,True
NC_103145.1,-,43158,43163,6,-1.2000000476837158,False,0.26666666666666666,False,False,False
NC_103145.1,-,51138,51143,6,-5.900000095367432,True,0.5,False,False,True
NC_103145.1,-,51387,51392,6,-4.0,True,0.5,False,False,True
NC_103329.1,+,21,27,7,-9.199999809265137,True,0.65,False,False,True
NC_103329.1,+,7108,7113,6,-11.5,True,0.5666666666666667,True,True,True
NC_103329.1,+,9963,9969,7,-15.899999618530273,True,0.5666666666666667,True,True,True
NC_103329.1,+,10668,10673,6,-9.899999618530273,True,0.5,True,True,True
NC_103329.1,+,14026,14033,8,-9.800000190734863,True,0.6,True,True,True
NC_103329.1,+,19852,19859,8,-4.400000095367432,True,0.4666666666666667,False,False,True
NC_103329.1,+,24218,24223,6,-2.9000000953674316,False,0.5,False,False,False
NC_103329.1,+,24898,24903,6,-7.0,True,0.6,False,False,True
NC_103329.1,+,30299,30304,6,-0.4000000059604645,False,0.23333333333333334,False,False,False
NC_103329.1,+,34286,34293,8,-12.0,True,0.4666666666666667,False,True,True
NC_103329.1,+,35485,35490,6,-10.199999809265137,True,0.4666666666666667,True,True,True
NC_103329.1,+,35810,35815,6,-2.4000000953674316,False,0.6333333333333333,False,False,False
NC_103329.1,+,38396,38401,6,-8.600000381469727,True,0.6,False,False,True
NC_103329.1,+,38838,38843,6,-4.199999809265137,True,0.5333333333333333,False,False,True
NC_103329.1,+,41590,41595,6,-2.200000047683716,False,0.36666666666666664,False,False,False
NC_103329.1,+,41772,41777,6,-3.700000047683716,True,0.5333333333333333,False,False,True
NC_103329.1,-,93,98,6,-4.599999904632568,True,0.5,False,False,True
NC_103329.1,-,4729,4734,6,-2.799999952316284,False,0.6666666666666666,False,False,False
NC_103329.1,-,5377,5382,6,0.0,False,0.5,False,False,False
NC_103329.1,-,6032,6037,6,-11.300000190734863,True,0.5,False,True,True
NC_103329.1,-,6067,6073,7,-3.700000047683716,True,0.43333333333333335,False,False,True
NC_103329.1,-,7183,7188,6,-2.4000000953674316,False,0.4666666666666667,False,False,False
NC_103329.1,-,7309,7314,6,-2.5,False,0.5666666666666667,False,False,False
NC_103329.1,-,7484,7489,6,-7.599999904632568,True,0.5666666666666667,False,True,True
NC_103329.1,-,10639,10644,6,-11.399999618530273,True,0.5,False,True,True
NC_103329.1,-,17417,17422,6,-5.5,True,0.5,False,False,True
NC_103329.1,-,23438,23444,7,-10.5,True,0.5333333333333333,True,True,True
NC_103329.1,-,25827,25832,6,-1.2000000476837158,False,0.26666666666666666,False,False,False
NC_103329.1,-,26090,26095,6,-5.099999904632568,True,0.3333333333333333,False,False,True
NC_103329.1,-,26179,26185,7,-14.399999618530273,True,0.3,True,True,True
NC_103329.1,-,27213,27218,6,-15.300000190734863,True,0.6333333333333333,True,True,True
NC_103329.1,-,29861,29866,6,-5.300000190734863,True,0.5666666666666667,False,False,True
