accession,genus,family,k,tract_len,gene_end,null_rate
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,6,True,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116858.1,Paramorbillivirus,Paramyxoviridae,5,5,True,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,7,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,7,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,7,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,7,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,7,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,7,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_116862.1,Orthorubulavirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116974.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_116975.1,Deltanucleorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,6,True,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,True,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,6,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,6,True,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117164.1,Paramorbillivirus,Paramyxoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117182.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,True,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117229.1,Almendravirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117243.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117252.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
